SRS1761988	Macaca_mulatta
SRS1761989	Macaca_mulatta
SRS1761990	Macaca_mulatta
SRS1761991	Macaca_mulatta
SRS1761992	Macaca_mulatta
SRS1761993	Macaca_mulatta
SRS1761994	Macaca_mulatta
SRS1761995	Macaca_mulatta
SRS1761996	Macaca_mulatta
SRS1761997	Macaca_mulatta
SRS1761998	Macaca_mulatta
SRS1761999	Macaca_mulatta
SRS1762000	Macaca_mulatta
SRS1762001	Macaca_mulatta
SRS1762002	Macaca_mulatta
SRS1762003	Macaca_mulatta
SRS1762004	Macaca_mulatta
SRS1762005	Macaca_mulatta
SRS1762006	Macaca_mulatta
SRS1762007	Macaca_mulatta
SRS1762008	Macaca_mulatta
SRS1762009	Macaca_mulatta
SRS1762010	Macaca_mulatta
SRS1762011	Macaca_mulatta
SRS1762012	Macaca_mulatta
SRS1762013	Macaca_mulatta
SRS1762014	Macaca_mulatta
SRS1762015	Macaca_mulatta
SRS1762016	Macaca_mulatta
SRS1762017	Macaca_mulatta
SRS1762018	Macaca_mulatta
SRS1762019	Macaca_mulatta
SRS1762020	Macaca_mulatta
SRS1762021	Macaca_mulatta
SRS1762022	Macaca_mulatta
SRS1762023	Macaca_mulatta
SRS1762024	Macaca_mulatta
SRS1762025	Macaca_mulatta
SRS1762026	Macaca_mulatta
SRS1762027	Macaca_mulatta
SRS1762028	Macaca_mulatta
SRS17824049	Macaca_mulatta
SRS17824050	Macaca_mulatta
SRS17824051	Macaca_mulatta
SRS17824052	Macaca_mulatta
SRS17824053	Macaca_mulatta
SRS17824054	Macaca_mulatta
SRS17824055	Macaca_mulatta
SRS17824056	Macaca_mulatta
SRS17824057	Macaca_mulatta
SRS17824058	Macaca_mulatta
SRS17824059	Macaca_mulatta
SRS17824060	Macaca_mulatta
SRS17824061	Macaca_mulatta
SRS17824062	Macaca_mulatta
SRS17824063	Macaca_mulatta
SRS17824064	Macaca_mulatta
SRS17824065	Macaca_mulatta
SRS17824066	Macaca_mulatta
SRS17824067	Macaca_mulatta
SRS17824068	Macaca_mulatta
SRS17824069	Macaca_mulatta
SRS17824070	Macaca_mulatta
SRS17824071	Macaca_mulatta
SRS17824072	Macaca_mulatta
SRS17824073	Macaca_mulatta
SRS17824074	Macaca_mulatta
SRS17825643	Macaca_fascicularis
SRS17825644	Macaca_fascicularis
SRS17825645	Macaca_fascicularis
SRS17825646	Macaca_fascicularis
SRS17825647	Macaca_fascicularis
SRS17825648	Macaca_fascicularis
SRS17825649	Macaca_fascicularis
SRS17825650	Macaca_fascicularis
SRS17825651	Macaca_fascicularis
SRS1797849	Macaca_mulatta
SRS18241964	Pan_troglodytes
SRS18242897	Symphalangus_syndactylus
SRS18318650	Macaca_mulatta
SRS18320459	Macaca_mulatta
SRS18320460	Macaca_mulatta
SRS18320461	Macaca_mulatta
SRS18320462	Macaca_mulatta
SRS18320463	Macaca_mulatta
SRS18320464	Macaca_mulatta
SRS18320465	Macaca_mulatta
SRS18320466	Macaca_mulatta
SRS18320467	Macaca_mulatta
SRS18320468	Macaca_mulatta
SRS18320469	Macaca_mulatta
SRS18320470	Macaca_mulatta
SRS18320471	Macaca_mulatta
SRS18320472	Macaca_mulatta
SRS18320473	Macaca_mulatta
SRS18320474	Macaca_mulatta
SRS18320475	Macaca_mulatta
SRS18320476	Macaca_mulatta
SRS18320477	Macaca_mulatta
SRS18320478	Macaca_mulatta
SRS18320479	Macaca_mulatta
SRS18320480	Macaca_mulatta
SRS18320481	Macaca_mulatta
SRS18320482	Macaca_mulatta
SRS18320483	Macaca_mulatta
SRS18320484	Macaca_mulatta
SRS18320485	Macaca_mulatta
SRS18320486	Macaca_mulatta
SRS18320487	Macaca_mulatta
SRS18320488	Macaca_mulatta
SRS18320489	Macaca_mulatta
SRS18320490	Macaca_mulatta
SRS18320491	Macaca_mulatta
SRS18320492	Macaca_mulatta
SRS18320493	Macaca_mulatta
SRS18320494	Macaca_mulatta
SRS18320495	Macaca_mulatta
SRS18866295	Pan_paniscus
SRS18866311	Pan_paniscus
SRS18868280	Gorilla_gorilla
SRS18868306	Gorilla_gorilla
SRS18883291	Cercopithecus_campbelli
SRS18883301	Cercopithecus_nictitans
SRS18883330	Perodicticus_potto
SRS18883360	Cercopithecus_pogonias
SRS18883362	Trachypithecus_obscurus
SRS18883366	Allochrocebus_lhoesti
SRS18883367	Cercopithecus_ascanius
SRS18883373	Saimiri_boliviensis
SRS1961362	Pongo_abelii
SRS1974318	Chlorocebus_sabaeus
SRS1974319	Chlorocebus_sabaeus
SRS1974320	Chlorocebus_sabaeus
SRS1974321	Chlorocebus_sabaeus
SRS1974322	Chlorocebus_sabaeus
SRS1974323	Chlorocebus_sabaeus
SRS1974324	Chlorocebus_sabaeus
SRS1974325	Chlorocebus_pygerythrus
SRS1974326	Chlorocebus_pygerythrus
SRS1974327	Chlorocebus_pygerythrus
SRS1974328	Chlorocebus_pygerythrus
SRS1974329	Chlorocebus_pygerythrus
SRS1974330	Chlorocebus_pygerythrus
SRS1974331	Chlorocebus_pygerythrus
SRS1974332	Chlorocebus_pygerythrus
SRS1974333	Chlorocebus_pygerythrus
SRS1974334	Chlorocebus_pygerythrus
SRS1974335	Chlorocebus_pygerythrus
SRS1974336	Chlorocebus_pygerythrus
SRS1974337	Chlorocebus_pygerythrus
SRS1974338	Chlorocebus_pygerythrus
SRS1974339	Chlorocebus_pygerythrus
SRS1974340	Chlorocebus_pygerythrus
SRS1974341	Chlorocebus_pygerythrus
SRS1974342	Chlorocebus_pygerythrus
SRS1974343	Chlorocebus_pygerythrus
SRS1974344	Chlorocebus_pygerythrus
SRS1974345	Chlorocebus_pygerythrus
SRS1974346	Chlorocebus_pygerythrus
SRS1974347	Chlorocebus_pygerythrus
SRS1974348	Chlorocebus_pygerythrus
SRS1974349	Chlorocebus_pygerythrus
SRS1974350	Chlorocebus_pygerythrus
SRS1974351	Chlorocebus_sabaeus
SRS1974352	Chlorocebus_sabaeus
SRS19847704	Macaca_fascicularis
SRS19847705	Macaca_fascicularis
SRS19847706	Macaca_fascicularis
SRS19847707	Macaca_fascicularis
SRS19847708	Macaca_fascicularis
SRS19847709	Macaca_fascicularis
SRS19847710	Macaca_fascicularis
SRS19847711	Macaca_fascicularis
SRS19847712	Macaca_fascicularis
SRS19847713	Macaca_fascicularis
SRS19847714	Macaca_fascicularis
SRS19847715	Macaca_fascicularis
SRS19847716	Macaca_fascicularis
SRS19847717	Macaca_fascicularis
SRS19847718	Macaca_fascicularis
SRS19847719	Macaca_fascicularis
SRS19847720	Macaca_fascicularis
SRS19847721	Macaca_fascicularis
SRS19847722	Macaca_fascicularis
SRS19847723	Macaca_fascicularis
SRS19847724	Macaca_fascicularis
SRS19847725	Macaca_fascicularis
SRS19847726	Macaca_fascicularis
SRS19847727	Macaca_fascicularis
SRS19847728	Macaca_fascicularis
SRS19847729	Macaca_fascicularis
SRS19847730	Macaca_fascicularis
SRS19847731	Macaca_fascicularis
SRS19847732	Macaca_fascicularis
SRS19847733	Macaca_fascicularis
SRS19847734	Macaca_fascicularis
SRS19847735	Macaca_fascicularis
SRS19847736	Macaca_fascicularis
SRS19847737	Macaca_fascicularis
SRS19847738	Macaca_fascicularis
SRS19847739	Macaca_fascicularis
SRS19847740	Macaca_fascicularis
SRS19847741	Macaca_fascicularis
SRS19847742	Macaca_fascicularis
SRS19847743	Macaca_fascicularis
SRS19847744	Macaca_fascicularis
SRS19847745	Macaca_fascicularis
SRS19847746	Macaca_fascicularis
SRS19847747	Macaca_fascicularis
SRS19847748	Macaca_fascicularis
SRS19847749	Macaca_fascicularis
SRS19847750	Macaca_mulatta
SRS19847751	Macaca_mulatta
SRS19847752	Macaca_mulatta
SRS19847753	Macaca_mulatta
SRS19847754	Macaca_mulatta
SRS19847755	Macaca_mulatta
SRS19847756	Macaca_mulatta
SRS19847757	Macaca_mulatta
SRS19847758	Macaca_mulatta
SRS19847759	Macaca_mulatta
SRS19847760	Macaca_mulatta
SRS19847761	Macaca_mulatta
SRS19847762	Macaca_mulatta
SRS19847763	Macaca_mulatta
SRS19847764	Macaca_mulatta
SRS19847765	Macaca_mulatta
SRS19847766	Macaca_fascicularis
SRS19847767	Macaca_fascicularis
SRS19847768	Macaca_fascicularis
SRS19847769	Macaca_mulatta
SRS19847770	Macaca_fascicularis
SRS19847771	Macaca_fascicularis
SRS19847772	Macaca_fascicularis
SRS19847773	Macaca_fascicularis
SRS19847774	Macaca_fascicularis
SRS19847775	Macaca_fascicularis
SRS19847776	Macaca_fascicularis
SRS19847777	Macaca_fascicularis
SRS19847778	Macaca_fascicularis
SRS19847779	Macaca_fascicularis
SRS19847780	Macaca_mulatta
SRS19847781	Macaca_mulatta
SRS19847782	Macaca_mulatta
SRS19847783	Macaca_mulatta
SRS19847784	Macaca_mulatta
SRS19847785	Macaca_mulatta
SRS19847786	Macaca_mulatta
SRS9907210	Theropithecus_gelada
SRS9907211	Theropithecus_gelada
SRS9907212	Theropithecus_gelada
SRS9907213	Theropithecus_gelada
SRS9907214	Theropithecus_gelada
SRS9907215	Theropithecus_gelada
SRS9907216	Theropithecus_gelada
SRS9907217	Theropithecus_gelada
SRS9907218	Theropithecus_gelada
SRS9907219	Theropithecus_gelada
SRS9907220	Theropithecus_gelada
SRS9907221	Theropithecus_gelada
SRS9907222	Theropithecus_gelada
SRS9907223	Theropithecus_gelada
SRS9907224	Theropithecus_gelada
SRS9907225	Papio_hamadryas
SRS9907226	Papio_hamadryas
SRS9907227	Theropithecus_gelada
SRS9907228	Theropithecus_gelada
SRS9907229	Papio_hamadryas
SRS9907230	Papio_hamadryas
SRS9907231	Papio_hamadryas
SRS9907232	Theropithecus_gelada
SRS9907233	Theropithecus_gelada
SRS9921734	Papio_cynocephalus
SRS9921735	Papio_cynocephalus
SRS9921736	Papio_cynocephalus
SRS9921737	Papio_cynocephalus
SRS9921738	Papio_cynocephalus
SRS9921739	Papio_cynocephalus
SRS9921740	Papio_cynocephalus
SRS9921741	Papio_cynocephalus
SRS9921742	Papio_cynocephalus
SRS9921743	Papio_cynocephalus
SRS9921744	Papio_cynocephalus
SRS9921745	Papio_cynocephalus
SRS9921746	Papio_cynocephalus
SRS9921747	Papio_cynocephalus
SRS9921748	Papio_cynocephalus
SRS9921749	Papio_cynocephalus
SRS9921750	Papio_cynocephalus
SRS9921751	Papio_cynocephalus
SRS9921752	Papio_cynocephalus
SRS9921753	Papio_cynocephalus
SRS9921754	Papio_cynocephalus
SRS9921755	Papio_cynocephalus
SRS9921756	Papio_cynocephalus
SRS9921757	Papio_cynocephalus
SRS9921758	Papio_cynocephalus
SRS9921759	Papio_cynocephalus
SRS9921760	Papio_cynocephalus
SRS9921761	Papio_cynocephalus
SRS9921762	Papio_cynocephalus
SRS9921763	Papio_cynocephalus
SRS9921764	Papio_cynocephalus
SRS9921765	Papio_cynocephalus
SRS9921766	Papio_cynocephalus
SRS9921767	Papio_cynocephalus
SRS9921768	Papio_cynocephalus
SRS9921769	Papio_cynocephalus
SRS9921770	Papio_cynocephalus
SRS9921771	Papio_cynocephalus
SRS9921772	Papio_cynocephalus
SRS9921773	Papio_cynocephalus
SRS9921774	Papio_cynocephalus
SRS9921775	Papio_cynocephalus
SRS9921776	Papio_cynocephalus
SRS9921777	Papio_cynocephalus
SRS9921778	Papio_cynocephalus
SRS9921779	Papio_cynocephalus
SRS9921780	Papio_cynocephalus
SRS9921781	Papio_cynocephalus
SRS9921782	Papio_cynocephalus
SRS9921783	Papio_cynocephalus
SRS9921784	Papio_cynocephalus
SRS9921785	Papio_cynocephalus
SRS9921786	Papio_cynocephalus
SRS9921787	Papio_cynocephalus
SRS9921788	Papio_cynocephalus
SRS9921789	Papio_cynocephalus
SRS9921790	Papio_cynocephalus
SRS9921791	Papio_cynocephalus
SRS9921792	Papio_cynocephalus
SRS9921793	Papio_cynocephalus
SRS9921794	Papio_cynocephalus
SRS9921795	Papio_cynocephalus
SRS9921796	Papio_cynocephalus
SRS9921797	Papio_cynocephalus
SRS9921798	Papio_cynocephalus
SRS9921799	Papio_cynocephalus
SRS9921800	Papio_cynocephalus
SRS9921801	Papio_cynocephalus
SRS9921802	Papio_cynocephalus
SRS9921803	Papio_cynocephalus
SRS9921804	Papio_cynocephalus
SRS9921805	Papio_cynocephalus
SRS9921806	Papio_cynocephalus
SRS9921807	Papio_cynocephalus
SRS9921808	Papio_cynocephalus
SRS9921809	Papio_cynocephalus
SRS9921810	Papio_cynocephalus
SRS9921811	Papio_cynocephalus
SRS9921812	Papio_cynocephalus
SRS9921813	Papio_cynocephalus
SRS9921814	Papio_cynocephalus
SRS9921815	Papio_cynocephalus
SRS9921816	Papio_cynocephalus
SRS9921817	Papio_cynocephalus
SRS9921818	Papio_cynocephalus
SRS9921819	Papio_cynocephalus
SRS9921820	Papio_cynocephalus
SRS9921821	Papio_cynocephalus
SRS9921822	Papio_cynocephalus
SRS9921823	Papio_cynocephalus
SRS9921824	Papio_cynocephalus
SRS9921825	Papio_cynocephalus
SRS9921826	Papio_cynocephalus
SRS9921827	Papio_cynocephalus
SRS9921828	Papio_cynocephalus
SRS9921829	Papio_cynocephalus
SRS9921830	Papio_cynocephalus
SRS9921831	Papio_cynocephalus
SRS9921832	Papio_cynocephalus
SRS9921833	Papio_cynocephalus
SRS9921834	Papio_cynocephalus
SRS9921835	Papio_cynocephalus
SRS9921836	Papio_cynocephalus
SRS9921837	Papio_cynocephalus
SRS9921838	Papio_cynocephalus
SRS9921839	Papio_cynocephalus
SRS9921840	Papio_cynocephalus
SRS9921841	Papio_cynocephalus
SRS9921842	Papio_cynocephalus
SRS9921843	Papio_cynocephalus
SRS9921844	Papio_cynocephalus
SRS9921845	Papio_cynocephalus
SRS9921846	Papio_cynocephalus
SRS9921847	Papio_cynocephalus
SRS9921848	Papio_cynocephalus
SRS9921849	Papio_cynocephalus
SRS9921850	Papio_cynocephalus
SRS9921851	Papio_cynocephalus
SRS9921852	Papio_cynocephalus
SRS9921853	Papio_cynocephalus
SRS9921854	Papio_cynocephalus
SRS9921855	Papio_cynocephalus
SRS9921856	Papio_cynocephalus
SRS9921857	Papio_cynocephalus
SRS9921858	Papio_cynocephalus
SRS9921859	Papio_cynocephalus
SRS9921860	Papio_cynocephalus
SRS9921861	Papio_cynocephalus
SRS9921862	Papio_cynocephalus
SRS9921863	Papio_cynocephalus
SRS9921864	Papio_cynocephalus
SRS9921865	Papio_cynocephalus
SRS9921866	Papio_cynocephalus
SRS9921867	Papio_cynocephalus
SRS9921868	Papio_cynocephalus
SRS9921869	Papio_cynocephalus
SRS9921870	Papio_cynocephalus
SRS9921871	Papio_cynocephalus
SRS9921872	Papio_cynocephalus
SRS9921873	Papio_cynocephalus
SRS9921874	Papio_cynocephalus
SRS6813278	Macaca_thibetana
SRS6855296	Microcebus_ravelobensis
SRS6855297	Microcebus_murinus
SRS6855298	Microcebus_ravelobensis
SRS6910000	Pan_paniscus
SRS693104	Macaca_nemestrina
SRS693105	Macaca_nemestrina
SRS693106	Macaca_nemestrina
SRS693107	Macaca_nemestrina
SRS693108	Macaca_nemestrina
SRS693109	Macaca_nemestrina
SRS6936660	Cheirogaleus_sibreei
SRS6936661	Cheirogaleus_medius
SRS6936662	Cheirogaleus_medius
SRS6936663	Cheirogaleus_major
SRS6936664	Cheirogaleus_crossleyi
SRS701365	Propithecus_coquereli
SRS701366	Propithecus_coquereli
SRS701367	Propithecus_verreauxi
SRS701368	Propithecus_diadema
SRS701369	Propithecus_diadema
SRS701370	Propithecus_tattersalli
SRS701371	Propithecus_tattersalli
SRS701372	Propithecus_coquereli
SRS701373	Propithecus_coquereli
SRS701374	Propithecus_coquereli
SRS710831	Rhinopithecus_strykeri
SRS710994	Rhinopithecus_roxellana
SRS711004	Rhinopithecus_brelichi
SRS711005	Rhinopithecus_avunculus
SRS715694	Papio_papio
SRS7189610	Allenopithecus_nigroviridis
SRS742664	Papio_anubis
SRS743201	Papio_anubis
SRS743283	Papio_hamadryas
SRS743284	Papio_hamadryas
SRS743354	Papio_kindae
SRS743355	Papio_kindae
SRS743356	Papio_kindae
SRS747849	Macaca_mulatta
SRS747950	Propithecus_coquereli
SRS748669	Macaca_mulatta
SRS750389	Macaca_mulatta
SRS751959	Microcebus_murinus
SRS754195	Macaca_mulatta
SRS774347	Cercocebus_atys
SRS774348	Cercocebus_atys
SRS774349	Cercocebus_atys
SRS774350	Cercocebus_atys
SRS774351	Cercocebus_atys
SRS774604	Macaca_mulatta
SRS775746	Macaca_mulatta
SRS776164	Colobus_angolensis
SRS778210	Mandrillus_leucophaeus
SRS778761	Macaca_mulatta
SRS779317	Aotus_nancymaae
SRS779862	Macaca_mulatta
SRS779958	Macaca_mulatta
SRS7811337	Pygathrix_nemaeus
SRS7811338	Rhinopithecus_bieti
SRS7811341	Rhinopithecus_bieti
SRS7811342	Rhinopithecus_bieti
SRS7811343	Rhinopithecus_bieti
SRS7811344	Rhinopithecus_bieti
SRS7811345	Rhinopithecus_bieti
SRS7811346	Rhinopithecus_bieti
SRS781582	Macaca_mulatta
SRS783353	Macaca_nemestrina
SRS790670	Macaca_mulatta
SRS791154	Macaca_mulatta
SRS791155	Macaca_mulatta
SRS807373	Rhinopithecus_bieti
SRS807386	Rhinopithecus_bieti
SRS807387	Rhinopithecus_bieti
SRS807388	Rhinopithecus_bieti
SRS807389	Rhinopithecus_bieti
SRS807390	Rhinopithecus_bieti
SRS807392	Rhinopithecus_bieti
SRS807393	Rhinopithecus_bieti
SRS807394	Rhinopithecus_brelichi
SRS807396	Rhinopithecus_brelichi
SRS807397	Rhinopithecus_brelichi
SRS807398	Rhinopithecus_roxellana
SRS807399	Rhinopithecus_roxellana
SRS807401	Rhinopithecus_roxellana
SRS807402	Rhinopithecus_roxellana
SRS807404	Rhinopithecus_roxellana
SRS807405	Rhinopithecus_roxellana
SRS807407	Rhinopithecus_roxellana
SRS807408	Rhinopithecus_roxellana
SRS807409	Rhinopithecus_roxellana
SRS807410	Rhinopithecus_roxellana
SRS807411	Rhinopithecus_roxellana
SRS807412	Rhinopithecus_roxellana
SRS807413	Rhinopithecus_roxellana
SRS807414	Rhinopithecus_roxellana
SRS807415	Rhinopithecus_roxellana
SRS807416	Rhinopithecus_roxellana
SRS807417	Rhinopithecus_roxellana
SRS807418	Rhinopithecus_roxellana
SRS807419	Rhinopithecus_roxellana
SRS807420	Rhinopithecus_roxellana
SRS807421	Rhinopithecus_roxellana
SRS807423	Rhinopithecus_roxellana
SRS807424	Rhinopithecus_roxellana
SRS807425	Rhinopithecus_roxellana
SRS807426	Rhinopithecus_roxellana
SRS807427	Rhinopithecus_roxellana
SRS807428	Rhinopithecus_strykeri
SRS812415	Callithrix_jacchus
SRS812416	Callithrix_jacchus
SRS812417	Callithrix_jacchus
SRS812418	Callithrix_geoffroyi
SRS812419	Callithrix_kuhlii
SRS823860	Macaca_mulatta
SRS823867	Macaca_mulatta
SRS823868	Macaca_mulatta
SRS823980	Macaca_mulatta
SRS823981	Macaca_mulatta
SRS837303	Macaca_mulatta
SRS837311	Macaca_mulatta
SRS837315	Macaca_mulatta
SRS837317	Macaca_mulatta
SRS8673900	Macaca_nigrescens
SRS8673901	Macaca_nemestrina
SRS8673902	Macaca_hecki
SRS8673903	Macaca_hecki
SRS8673904	Macaca_tonkeana
SRS8673905	Macaca_tonkeana
SRS8673906	Macaca_tonkeana
SRS8673907	Macaca_tonkeana
SRS8673908	Macaca_tonkeana
SRS8959850	Ateles_geoffroyi
SRS9004472	Mirza_coquereli
SRS9005502	Cheirogaleus_medius
SRS9005609	Saguinus_imperator
SRS9006988	Pygathrix_nemaeus
SRS9225687	Macaca_cyclopis
SRS9225688	Macaca_fuscata
SRS9225689	Macaca_nemestrina
SRS9225690	Macaca_sylvanus
SRS9225691	Macaca_maura
SRS9225692	Macaca_tonkeana
SRS9225693	Macaca_silenus
SRS9225694	Macaca_nigra
SRS9225695	Macaca_arctoides
SRS9225696	Macaca_assamensis
SRS9225697	Macaca_leucogenys
SRS9225698	Macaca_leucogenys
SRS9225699	Macaca_leucogenys
SRS9225700	Macaca_sinica
SRS9225701	Macaca_leucogenys
SRS9225702	Macaca_leonina
SRS933685	Rhinopithecus_bieti
SRS933686	Rhinopithecus_bieti
SRS933687	Rhinopithecus_bieti
SRS933688	Rhinopithecus_bieti
SRS933690	Rhinopithecus_roxellana
SRS933691	Rhinopithecus_roxellana
SRS933692	Rhinopithecus_roxellana
SRS933693	Rhinopithecus_roxellana
SRS933694	Rhinopithecus_roxellana
SRS933695	Rhinopithecus_roxellana
SRS933696	Rhinopithecus_roxellana
SRS933697	Rhinopithecus_roxellana
SRS933698	Rhinopithecus_roxellana
SRS933699	Rhinopithecus_roxellana
SRS933700	Rhinopithecus_roxellana
SRS933701	Rhinopithecus_roxellana
SRS933702	Rhinopithecus_roxellana
SRS933703	Rhinopithecus_roxellana
SRS933704	Rhinopithecus_roxellana
SRS933705	Rhinopithecus_roxellana
SRS933706	Rhinopithecus_roxellana
SRS933707	Rhinopithecus_roxellana
SRS933708	Rhinopithecus_roxellana
SRS933710	Rhinopithecus_roxellana
SRS933711	Rhinopithecus_roxellana
SRS933712	Rhinopithecus_roxellana
SRS933713	Rhinopithecus_roxellana
SRS933714	Rhinopithecus_roxellana
SRS945030	Eulemur_flavifrons
SRS945120	Eulemur_flavifrons
SRS945358	Eulemur_flavifrons
SRS945363	Eulemur_macaco
SRS945599	Eulemur_flavifrons
SRS946124	Eulemur_macaco
SRS9463083	Rhinopithecus_bieti
SRS947617	Eulemur_macaco
SRS948204	Eulemur_macaco
SRS9806441	Papio_cynocephalus
SRS9806442	Papio_cynocephalus
SRS9806443	Papio_cynocephalus
SRS9806444	Papio_cynocephalus
SRS9806445	Papio_cynocephalus
SRS9806446	Papio_cynocephalus
SRS9806447	Papio_cynocephalus
SRS9806448	Papio_cynocephalus
SRS9806449	Papio_cynocephalus
SRS9806450	Papio_cynocephalus
SRS9806451	Papio_cynocephalus
SRS9806452	Papio_cynocephalus
SRS9806453	Papio_cynocephalus
SRS9806454	Papio_cynocephalus
SRS9806455	Papio_cynocephalus
SRS9806456	Papio_cynocephalus
SRS9806457	Papio_cynocephalus
SRS9806458	Papio_cynocephalus
SRS9806459	Papio_cynocephalus
SRS9806460	Papio_cynocephalus
SRS9806461	Papio_cynocephalus
SRS9806462	Papio_cynocephalus
SRS9806463	Papio_cynocephalus
SRS9806464	Papio_cynocephalus
SRS9806465	Papio_cynocephalus
SRS9806466	Papio_cynocephalus
SRS9806467	Papio_cynocephalus
SRS9806468	Papio_cynocephalus
SRS9806469	Papio_cynocephalus
SRS9806470	Papio_cynocephalus
SRS9806471	Papio_cynocephalus
SRS9806472	Papio_cynocephalus
SRS9806473	Papio_cynocephalus
SRS9806474	Papio_cynocephalus
SRS9806475	Papio_cynocephalus
SRS9806476	Papio_cynocephalus
SRS9806477	Papio_cynocephalus
SRS9806478	Papio_cynocephalus
SRS9806479	Papio_cynocephalus
SRS9806480	Papio_cynocephalus
SRS9806481	Papio_cynocephalus
SRS9806482	Papio_cynocephalus
SRS9806483	Papio_cynocephalus
SRS9806484	Papio_cynocephalus
SRS9806485	Papio_cynocephalus
SRS9806486	Papio_cynocephalus
SRS9806487	Papio_cynocephalus
SRS9806488	Papio_cynocephalus
SRS9806489	Papio_cynocephalus
SRS9806490	Papio_cynocephalus
SRS9806491	Papio_cynocephalus
SRS9806492	Papio_cynocephalus
SRS9806493	Papio_cynocephalus
SRS9806494	Papio_cynocephalus
SRS9806495	Papio_cynocephalus
SRS9806496	Papio_cynocephalus
SRS9806497	Papio_cynocephalus
SRS9806498	Papio_cynocephalus
SRS9806499	Papio_cynocephalus
SRS9806500	Papio_cynocephalus
SRS9806501	Papio_cynocephalus
SRS9806502	Papio_cynocephalus
SRS9806503	Papio_cynocephalus
SRS9806504	Papio_cynocephalus
SRS9806505	Papio_cynocephalus
SRS9806506	Papio_cynocephalus
SRS9806507	Papio_cynocephalus
SRS9806508	Papio_cynocephalus
SRS9806509	Papio_cynocephalus
SRS9806510	Papio_cynocephalus
SRS9806511	Papio_cynocephalus
SRS9806512	Papio_cynocephalus
SRS9806513	Papio_cynocephalus
SRS9806514	Papio_cynocephalus
SRS9806515	Papio_cynocephalus
SRS9806516	Papio_cynocephalus
SRS9806517	Papio_cynocephalus
SRS9806518	Papio_cynocephalus
SRS9806519	Papio_cynocephalus
SRS9806520	Papio_cynocephalus
SRS9806521	Papio_cynocephalus
SRS9806522	Papio_cynocephalus
SRS9806523	Papio_cynocephalus
SRS9806524	Papio_cynocephalus
SRS9806525	Papio_cynocephalus
SRS9806526	Papio_cynocephalus
SRS9806527	Papio_cynocephalus
SRS9806528	Papio_cynocephalus
SRS9806529	Papio_cynocephalus
SRS9806530	Papio_cynocephalus
SRS9806531	Papio_cynocephalus
SRS9806532	Papio_cynocephalus
SRS9806533	Papio_cynocephalus
SRS9806534	Papio_cynocephalus
SRS9806535	Papio_cynocephalus
SRS9806536	Papio_cynocephalus
SRS9806537	Papio_cynocephalus
SRS9806538	Papio_cynocephalus
SRS9806539	Papio_cynocephalus
SRS9806540	Papio_cynocephalus
SRS9806541	Papio_cynocephalus
SRS9806542	Papio_cynocephalus
SRS9806543	Papio_cynocephalus
SRS9806544	Papio_cynocephalus
SRS9806545	Papio_cynocephalus
SRS9806546	Papio_cynocephalus
SRS9806547	Papio_cynocephalus
SRS9806548	Papio_cynocephalus
SRS9806549	Papio_cynocephalus
SRS9806550	Papio_cynocephalus
SRS9806551	Papio_cynocephalus
SRS9806552	Papio_cynocephalus
SRS9806553	Papio_cynocephalus
SRS9806554	Papio_cynocephalus
SRS9806555	Papio_cynocephalus
SRS9806556	Papio_cynocephalus
SRS9806557	Papio_cynocephalus
SRS9806558	Papio_cynocephalus
SRS9806559	Papio_cynocephalus
SRS9806560	Papio_cynocephalus
SRS9806561	Papio_cynocephalus
SRS9806562	Papio_cynocephalus
SRS9806563	Papio_cynocephalus
SRS9806564	Papio_cynocephalus
SRS9806565	Papio_cynocephalus
SRS9806566	Papio_cynocephalus
SRS9806567	Papio_cynocephalus
SRS9806568	Papio_cynocephalus
SRS9806569	Papio_cynocephalus
SRS9806570	Papio_cynocephalus
SRS9806571	Papio_cynocephalus
SRS9806572	Papio_cynocephalus
SRS9806573	Papio_cynocephalus
SRS9806574	Papio_cynocephalus
SRS9806575	Papio_cynocephalus
SRS9806576	Papio_cynocephalus
SRS9806577	Papio_cynocephalus
SRS9806578	Papio_cynocephalus
SRS9806579	Papio_cynocephalus
SRS9806580	Papio_cynocephalus
SRS9806581	Papio_cynocephalus
SRS9806582	Papio_cynocephalus
SRS9806583	Papio_cynocephalus
SRS9806584	Papio_cynocephalus
SRS9806585	Papio_cynocephalus
SRS9806586	Papio_cynocephalus
SRS9806587	Papio_cynocephalus
SRS9806588	Papio_cynocephalus
SRS9806589	Papio_cynocephalus
SRS9806590	Papio_cynocephalus
SRS9870213	Papio_cynocephalus
SRS9870214	Papio_cynocephalus
SRS9870215	Papio_cynocephalus
SRS9870216	Papio_cynocephalus
SRS9870217	Papio_cynocephalus
SRS9870218	Papio_cynocephalus
SRS9870219	Papio_cynocephalus
SRS9870220	Papio_cynocephalus
SRS9870221	Papio_cynocephalus
SRS9870222	Papio_cynocephalus
SRS9870223	Papio_cynocephalus
SRS9870224	Papio_cynocephalus
SRS9870225	Papio_cynocephalus
SRS9870226	Papio_cynocephalus
SRS9870227	Papio_cynocephalus
SRS9870228	Papio_cynocephalus
SRS9870229	Papio_cynocephalus
SRS9870230	Papio_cynocephalus
SRS9870231	Papio_cynocephalus
SRS9870232	Papio_cynocephalus
SRS9870233	Papio_cynocephalus
SRS9870234	Papio_cynocephalus
